CompoundName	SumFormula	Mass	Charge	RetentionTime	RetentionTimeRange	IsoDistribution
feature_1843	 	271.1527279785156	+1	340.11309814453125	0	0
feature_1844	 	360.2368649414062	+1	348.6841735839844	0	0
feature_1845	 	369.25105561523435	+1	398.027587890625	0	0
feature_1846	 	585.2332638671875	+1	308.4490966796875	0	0
feature_1847	 	182.14131440429688	+1	417.1482849121094	0	0
feature_1848	 	2691.054418359375	+2	352.29876708984375	0	0
feature_1849	 	502.3113278320312	+1	312.0740966796875	0	0
feature_1850	 	270.1824215820312	+1	423.11077880859375	0	0
feature_1851	 	333.2299984863281	+1	413.58843994140625	0	0
feature_1852	 	543.3765744140625	+1	645.353515625	0	0
feature_1853	 	314.2087887695312	+1	577.4818115234375	0	0
feature_1854	 	336.1907833984375	+1	577.4818115234375	0	0
feature_1855	 	562.2138546875	+1	146.5718994140625	0	0
feature_1856	 	238.1563595703125	+1	526.8812255859375	0	0
feature_1857	 	316.2003048828125	+1	401.62774658203125	0	0
feature_1858	 	315.20418061523435	+1	321.8253479003906	0	0
feature_1859	 	614.3999508789062	+1	367.9886474609375	0	0
feature_1860	 	504.28970888671876	+2	217.87518310546875	0	0
feature_1861	 	574.3323849609375	+1	337.64190673828125	0	0
feature_1862	 	287.155016796875	+1	352.29876708984375	0	0
feature_1863	 	436.96223725585935	+1	62.45261001586914	0	0
feature_1864	 	285.1683529785156	+1	345.0254211425781	0	0
feature_1865	 	285.1934994628906	+1	367.9886474609375	0	0
feature_1866	 	719.306383984375	+1	406.43951416015625	0	0
feature_1867	 	570.2950924804687	+1	276.4530029296875	0	0
feature_1868	 	2565.02194765625	+2	341.3302307128906	0	0
feature_1869	 	640.3372677734375	+1	327.91888427734375	0	0
feature_1870	 	445.2308529785156	+1	336.4239807128906	0	0
feature_1871	 	546.337145703125	+1	316.8763122558594	0	0
feature_1872	 	1494.5154779296874	+2	51.509498596191406	0	0
feature_1873	 	413.27730073242185	+1	607.5070190429688	0	0
feature_1874	 	455.201159375	+1	284.7020568847656	0	0
feature_1875	 	391.233141796875	+1	398.027587890625	0	0
feature_1876	 	789.4116696289062	+1	329.13348388671875	0	0
feature_1877	 	267.1830014160156	+1	406.43951416015625	0	0
feature_1878	 	430.1986264160156	+1	458.5924072265625	0	0
feature_1879	 	590.2537106445312	+1	281.1518249511719	0	0
feature_1880	 	290.1584958007812	+1	406.43951416015625	0	0
feature_1881	 	254.15126313476563	+1	415.9554748535156	0	0
feature_1882	 	317.1945980957031	+1	266.0291442871094	0	0
feature_1883	 	316.2032956054687	+1	385.9564208984375	0	0
feature_1884	 	253.16725434570313	+1	376.3795471191406	0	0
feature_1885	 	707.5035275390625	+1	651.29541015625	0	0
feature_1886	 	589.2583493164062	+1	321.8253479003906	0	0
feature_1887	 	1313.44870546875	+2	51.509498596191406	0	0
feature_1888	 	594.2986325195312	+1	333.99951171875	0	0
feature_1889	 	359.26668061523435	+1	577.4818115234375	0	0
feature_1890	 	240.13557709960938	+1	417.1482849121094	0	0
feature_1891	 	190.13519562988282	+1	381.142822265625	0	0
feature_1892	 	456.2706784179687	+1	612.261474609375	0	0
feature_1893	 	601.2549313476562	+1	316.8763122558594	0	0
feature_1894	 	610.3296994140625	+1	340.11309814453125	0	0
feature_1895	 	615.3975705078125	+1	605.1293334960938	0	0
feature_1896	 	406.23262299804685	+1	631.19140625	0	0
feature_1897	 	268.1668881347656	+1	436.2067565917969	0	0
feature_1898	 	628.2274655273437	+1	347.4400939941406	0	0
feature_1899	 	282.095934765625	+1	144.22193908691406	0	0
feature_1900	 	688.3372067382812	+1	369.1773376464844	0	0
feature_1901	 	241.178454296875	+1	240.28469848632812	0	0
